6.000000000, 4.129512732, 4.216716754, 4.140357834, 4.023364752
7.000000000, 3.861261089, 4.083798633, 3.904003343, 3.761982725
8.000000000, 3.772980595, 4.008888332, 3.908056989, 3.865480824
9.000000000, 4.029964806, 4.075842330, 3.699518913, 4.062353565
10.000000000, 4.174359081, 4.096502249, 3.838623641, 3.821208239
11.000000000, 4.262544095, 4.147668875, 3.887267841, 3.826519546
